ID,Starting URL,Category,Difficulty,Task
861,https://www.indiamart.com,READ,easy,"Use the search function to find ""organic tea leaves"" and list the top 5 supplier names along with their location details.
Only use http://indiamart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
873,https://www.instacart.com,CREATE,easy,"Search for ""Peanut Butter and Jelly"", add it to your cart, and then go to your cart to check the estimated delivery time for the order.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
875,https://www.instacart.com,CREATE,easy,"Log in to Instacart and add “Organic Carrots” to your shopping cart for immediate checkout.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
883,https://www.instacart.com,READ,hard,"Search for organic bananas on Instacart and list the top 3 prices along with their retailer names.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
885,https://www.instacart.com,UPDATE,easy,"Log in to your Instacart account, add 6 bunches of organic bananas to your cart, and then access your cart and update the quantity of your organic bananas from 6 to 10 bunches.
Only use http://instacart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
890,https://www.instructables.com,READ,easy,"Filter projects tagged with ""woodworking"" and list the titles and authors of the first 5 Instructables.
Only use http://instructables.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
895,https://www.investopedia.com,READ,easy,"Go to the market analysis section, locate the latest update on US economic indicators, and extract the names of at least three key indicators mentioned.
Only use http://investopedia.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
897,https://www.irs.gov,READ,easy,"Go to the Help page on IRS.gov that explains Direct Pay options for individuals and list the available payment methods mentioned.
Only use http://irs.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
905,https://www.istockphoto.com,READ,easy,"Filter search results for ""business meeting"" by horizontal orientation, then list the first 5 image descriptions or titles displayed.
Only use http://istockphoto.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
913,https://www.jagranjosh.com,READ,easy,"Search for the ""Previous Year Question Papers"" section and report the number of downloadable papers available for the UPSC exam.
Only use http://jagranjosh.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
916,https://www.jagranjosh.com,READ,easy,"Check the academic calendar section for upcoming exam dates and list the next three major exams along with their schedules.
Only use http://jagranjosh.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
919,https://www.jstor.org,READ,easy,"Search for an article on ""Innovation in Urban Design"" and list the keywords associated with it from the metadata.
Only use http://jstor.org/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
927,https://www.justdial.com,READ,easy,"Locate the “24x7 Emergency Medical Clinic” in Bangalore and display its operating hours along with a brief description of services.
Only use http://justdial.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
943,https://www.khanacademy.org,READ,easy,"Search for ""Algebra"" courses on Khan Academy and list the titles and short descriptions of the first five results.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
945,https://www.khanacademy.org,READ,easy,"On the Khan Academy homepage, list all available interface languages and note the total number of languages offered.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
948,https://www.khanacademy.org,UPDATE,easy,"Log in to your student account and update your monthly learning goal on the progress dashboard to reflect a new target for completed exercises.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
953,https://kidshealth.org,READ,easy,"Navigate to the ""Parents"" section and locate an article about managing screen time for children; then, provide a brief summary of the article title and its main tips.
Only use http://kidshealth.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
958,https://www.kmart.com.au,CREATE,hard,"Log in to your Kmart account, create a new wishlist titled ""Holiday Gifts,"" and add 3 items representing gifts for him, for her, and for kids.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
960,https://www.kmart.com.au,DELETE,easy,"Log in to your Kmart account, add a ""Camera"" to your shopping cart, then remove the ""Camera"" item from your shopping cart, and confirm its deletion from the cart.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
977,https://www.latimes.com,READ,easy,"Locate a feature article with a photo gallery and list the captions of the photos presented within the gallery.
Only use http://latimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
980,https://www.latimes.com,READ,easy,"Use the search function to locate articles on “Los Angeles” and “immigration”, then provide the titles of the first three results.
Only use http://latimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
981,https://www.latimes.com,READ,easy,"Browse the entertainment section and list the top three celebrity news headlines along with their publication dates.
Only use http://latimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
992,https://letterboxd.com,CREATE,hard,"Compose a detailed film review diary entry for ""The Grand Budapest Hotel,"" focusing on its cinematography, and rate it 5 stars.
Only use http://letterboxd.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
995,https://letterboxd.com,CREATE,easy,"Update your profile with a public update listing your top 3 favorite films of all time.
Only use http://letterboxd.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1015,https://www.linkedin.com,CREATE,easy,"Add a job history entry to your profile titled Analyst at LabRite, from June 2021 - September 2023.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1017,https://www.linkedin.com,CREATE,easy,"Comment on a recent article posted by Google, ensuring that your comment has a positive and professional connotation.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1021,https://www.linkedin.com,CREATE,easy,"Compose a text-based post asking your network for advice on upskilling in data analytics and mention two trending skills you wish to learn.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1033,https://www.linkedin.com,UPDATE,easy,"Make a post thanking several colleagues. Then edit the post to add an additional relevant hashtag before resubmitting it.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1041,https://www.livejournal.com,DELETE,easy,"Log in, create a temporary journal entry titled ""Temporary Post,"" then delete this entry and confirm that it no longer appears on your journal.
Only use http://livejournal.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1043,https://www.livejournal.com,DELETE,hard,"Login, create a friends list and add 3 individuals, then from your friends list, remove a specific friend by selecting their profile and confirming their deletion from your contact list.
Only use http://livejournal.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1050,https://www.livejournal.com,UPDATE,hard,"Log in and create a journal entry and schedule send it for 12 hours later. Then modify a scheduled journal entry by changing its posting time to an earlier hour on the same day as originally planned.
Only use http://livejournal.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1052,https://www.livescience.com,READ,easy,"Use the LiveScience search bar to look up ""volcano research"" and list the titles of the relevant articles that appear.
Only use http://livescience.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1053,https://www.livescience.com,READ,easy,"Navigate to the ""Space"" category and extract the title, author (if available), and publication date of the first article.
Only use http://livescience.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1057,https://www.loc.gov,FILE_MANIPULATION,easy,"Download a digitized manuscript related to early American literature from the catalog and verify that the preview includes the word ""manuscript.""
Only use http://loc.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1063,https://www.lonelyplanet.com,READ,easy,"Use the search function to find articles on “Nepal trekking” and extract the titles of at least three related articles.
Only use http://lonelyplanet.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1084,https://www.macys.com,READ,easy,"Find the product description and reviews for a specific item.
Only use http://macys.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1087,https://www.made-in-china.com,READ,hard,"Navigate to the suppliers profiles section, select a verified supplier offering ""electronic components,"" and extract the certification details provided on their profile.
Only use http://made-in-china.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1094,https://www.marksandspencer.com,READ,easy,"Navigate to the ""Food"" section and list the names and prices of the first five ready-meal products.
Only use http://marksandspencer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1096,https://www.marksandspencer.com,READ,easy,"Go to the ""Help"" or ""Customer Service"" section and list the top five frequently asked questions (FAQs) displayed.
Only use http://marksandspencer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1106,https://www.maryland.gov/Pages/default.aspx,READ,easy,"Use the instant search feature to look up ""public records retention policy"" and provide the URL of the first matching result.
Only use http://maryland.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1107,https://www.maryland.gov/Pages/default.aspx,READ,easy,"Explore the ""Feedback"" section and summarize the process given for submitting citizen input.
Only use http://maryland.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1109,https://mashable.com,READ,easy,"Find an article that includes a section on upcoming events or festivals, and list the event names mentioned within that section.
Only use http://mashable.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1110,https://mashable.com,READ,easy,"Browse the Mashable homepage and list the top three trending headlines along with their publication dates.
Only use http://mashable.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1126,https://www.medscape.com,READ,easy,"Use the search feature to find articles on ""COVID-19 long-haulers"" and list the first five article titles that appear.
Only use http://medscape.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1134,https://www.mercari.com,READ,hard,"Browse the electronics category and calculate the average price of used smartphones shown in the listings.
Only use http://mercari.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1144,https://www.metacritic.com,READ,easy,"Use the site search to find reviews for “The Shawshank Redemption” and extract both the critic consensus and the overall user score.
Only use http://metacritic.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1147,https://www.metacritic.com,READ,easy,"Use the search bar to locate reviews for the film “Titanic” and find the publication date of one of the critic reviews.
Only use http://metacritic.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1154,https://www.michigan.gov/som,READ,easy,"Locate the most recent press release on state economic development on Michigan.gov and extract the release date along with the main headline.
Only use http://michigan.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1166,https://www.mountsinai.org,READ,easy,"Search for information on virtual urgent care service and outline the steps a patient should follow to access a virtual consultation.
Only use http://mountsinai.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1197,https://www.ndtv.com,READ,easy,"Locate the regional news segment for Rajasthan and list the top three headlines along with their brief introductions.
Only use http://ndtv.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1198,https://www.ndtv.com,READ,easy,"Navigate to the Business section in the footer and list the titles of the five most recent articles along with their publication dates.
Only use http://ndtv.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1210,https://www.newegg.com,READ,easy,"Search for ""external SSD"" in the storage category, apply a capacity filter for 1TB, and list the top three product models with their prices.
Only use http://newegg.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1212,https://www.newegg.com,READ,easy,"Visit the Newegg Premier membership page, read through the listed benefits, and summarize at least five key membership perks.
Only use http://newegg.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1224,https://www.nj.com,READ,easy,"Locate the ""Food & Dining"" guide and extract the names of three recommended local restaurants highlighted in the guide.
Only use http://nj.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1230,https://www.nordstrom.com,DELETE,easy,"Log in, add the ""Ray-Ban Aviator Sunglasses"" to your wish list, then remove that item and confirm its deletion from your account.
Only use http://nordstrom.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1231,https://www.nordstrom.com,DELETE,easy,"Log in, create a wish list titled ""Past Purchases"", and then permanently delete that wish list.
Only use http://nordstrom.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1233,https://www.nordstrom.com,READ,easy,"Use the search bar to locate BOSS Menswear Suit and record the product name, price, and available sizes displayed.
Only use http://nordstrom.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1236,https://www.nordstrom.com,READ,easy,"Navigate to the ""Under $100"" section in the Women's Handbags category and record the names, prices, and availability of the first three items.
Only use http://nordstrom.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1240,https://www.nps.gov/index.htm,READ,easy,"Navigate to the homepage and search find a park by state in Wyoming on the first page
Only use http://nps.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1241,https://www.ny.gov,READ,easy,"Search for official guidelines regarding the renewal of a New York State driver’s license, and note the contact information provided.
Only use http://ny.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1245,https://www.nyc.gov,READ,easy,"Search for the FAQ page on recycling and waste management services and extract two common questions along with their answers.
Only use http://nyc.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1246,https://www.nyc.gov,READ,easy,"Navigate to the ""Benefits & Support"" section and list the names of three programs available to NYC residents.
Only use http://nyc.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1254,https://nypost.com,READ,easy,"Browse the News section and summarize the leading article by noting its headline, a brief excerpt, and the publication time.
Only use http://nypost.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1257,https://nypost.com,READ,easy,"Go to the Business section and extract the headline of the article discussing the latest market trends.
Only use http://nypost.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1259,https://nypost.com,UPDATE,hard,"Log in to the NY Post comment section, leave a comment on an article from the front page, then locate this comment, and edit it to add more information.
Only use http://nypost.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1270,https://www.oed.com/?tl=true,READ,hard,"Filter search results to show only entries for words first used from 1500 to 1600 and list the headwords of the first 10 results.
Only use http://oed.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1307,https://www.oregon.gov/Pages/index.aspx,READ,easy,"Identify the page for the Oregon agency responsible for environmental protection and list the contact details provided on that page.
Only use http://oregon.gov to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1321,https://www.pcgamer.com,DELETE,hard,"Log in to your pcgamer.com account, post a comment on one of the front page articles, then locate your recently posted comment and delete it.
Only use http://pcgamer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1324,https://www.pcgamer.com,READ,easy,"Navigate to the ""Reviews"" section and list the titles of the three most recent PC hardware review articles.
Only use http://pcgamer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1356,https://pixabay.com,READ,hard,"Go to the ""Videos"" section and output the file sizes from the download section and resolutions for the top 3 trending videos.
Only use http://pixabay.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1359,https://pixabay.com,READ,easy,"Search for ""vintage"" imagery and list the publication dates (if provided) and contributor ids (if provided) for the top 5 results.
Only use http://pixabay.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1360,https://pixabay.com,READ,easy,"Search for ""abstract background"" in the vectors/illustrations category and output the contributor usernames and at least three tags from each of the first 5 results.
Only use http://pixabay.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1364,https://www.playstation.com/en-us,CREATE,easy,"Subscribe to the newsletters by entering your email to receive monthly updates on PlayStation news, deals, and events.
Only use http://playstation.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1365,https://www.playstation.com/en-us,CREATE,easy,"In the support section, submit a formal inquiry about issues with remote downloads, specifying your console model and error details.
Only use http://playstation.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1369,https://www.playstation.com/en-us,READ,easy,"Browse the homepage and identify the main featured release; provide its headline and a brief summary.
Only use http://playstation.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1377,https://www.polygon.com,READ,easy,"Find any top 19 list of recommended PC games and pull out the first three game titles from that list.
Only use http://polygon.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1392,https://www.purdue.edu,READ,easy,"Locate the section on study abroad programs and list two destination countries where Purdue students can study.
Only use http://purdue.edu to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1400,https://www.radiotimes.com,CREATE,easy,"Use the social media sharing buttons on a Radiotimes article to generate a shareable link and create a custom message endorsing the article.
Only use http://radiotimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1407,https://www.radiotimes.com,READ,hard,"Locate tonight's featured TV schedule on Radiotimes, and list the titles of shows airing on both BBC and ITV.
Only use http://radiotimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1413,https://www.realsimple.com,READ,easy,"Visit the Travel & Lifestyle section under Shopping and record the author’s name and publication date for the leading article.
Only use http://realsimple.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1416,https://www.realtor.com,READ,easy,"Filter apartments for rent in New York City with a monthly rent under $2,500, and list the first three listings’ addresses, rental prices, and highlighted amenities.
Only use http://realtor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1417,https://www.realtor.com,READ,easy,"Go to the “Find a Realtor” section, enter criteria for a buyer in Phoenix, AZ, and list the names and contact details of the first five matching real estate professionals.
Only use http://realtor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1428,https://www.redbubble.com,READ,easy,"Look up “Floral Patterns” on Redbubble and list the product titles that appear in the search results.
Only use http://redbubble.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1438,https://www.rei.com,READ,easy,"Search for ""hiking boots"" on REI.com and list the names, prices, and ratings of the top three results.
Only use http://rei.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1448,https://restaurantguru.com,READ,easy,"Search for Italian restaurants in New York City and list the top 3 restaurants by user rating.
Only use http://restaurantguru.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1456,https://resy.com,CREATE,easy,"Create a reservation request for a large group of eight at a restaurant in ""NoMad Diner"", including a note requesting a private dining area.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1464,https://resy.com,CREATE,easy,"Create a personalized list titled ""Romantic Dinners"" on Resy and add the restaurants ""Le Bernardin,"" ""Jeju Noodle Bar,,"" and ""Eleven Madison Park"" to it.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1466,https://resy.com,DELETE,easy,"Login, add ""Passerine"" as favoriated in your account. then access your favorites list on Resy and remove it from the list.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1468,https://resy.com,READ,easy,"How many $'s does the Carbone in Greenwich Village, New York have?
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1469,https://resy.com,READ,hard,"Search for available reservation times for a French restaurant in New York City on an upcoming Friday evening.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1470,https://resy.com,READ,easy,"Find Arden, in New York. List the available dining times for tonight. 
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1472,https://resy.com,UPDATE,easy,"Make a reservation at ""Tacombi - Williamsburg"" for 7:00 PM on a given night. Modify your ""Tacombi - Williamsburg"" reservation by changing the dinner time from 7:00 PM to 8:00 PM.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1478,https://www.reverso.net/text-translation,READ,easy,"Use the collaborative dictionary to translate 'proud' from English to Arabic and return the result
Only use http://reverso.net to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1491,https://www.samsung.com/us,READ,easy,"Navigate to the Samsung Galaxy S23 product page and list its key technical specifications such as processor, battery capacity, and display resolution.
Only use http://samsung.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1503,https://screenrant.com,READ,easy,"What is the description of the game 'Marvel Rivals'?
Only use http://screenrant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1504,https://screenrant.com,READ,easy,"Find the article '10 TV Shows That Went Downhill After A Major Cliffhanger' and summarize why 'The Flash' is included.
Only use http://screenrant.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1522,https://us.shein.com/?ref=www&rep=dir&ret=us,UPDATE,easy,"While logged in, add a ""gold hoop earrings"" product to your cart, update its quantity to 2 units, and verify that the total price is adjusted accordingly.
Only use http://shein.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1520,https://us.shein.com/?ref=www&rep=dir&ret=us,READ,hard,"Browse the ""New In"" section and list the product names, prices, and available colors of the top 5 most popular items.
Only use http://shein.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1525,https://www.si.com,READ,easy,"Locate an SI.com feature on college sports and provide a brief summary outlining its key discussion points.
Only use http://si.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1528,https://www.si.edu,READ,easy,"Navigate the homepage to locate the ""Smithsonian Open Access"" section and list the titles of the first five featured digital assets.
Only use http://si.edu to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1539,https://www.simplyrecipes.com,UPDATE,hard,"Login, post a comment praising a Lentil Soup recipe, then edit your previously submitted comment with additional recommendations for pairings with this dish. 
Only use http://simplyrecipes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1545,https://www.skysports.com,READ,easy,"Identify and read the latest article under the rugby section covering match recaps, and list the names of the two teams that played.
Only use http://skysports.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1546,https://www.skysports.com,READ,easy,"Browse the homepage for any breaking news related to the ""Football"" and provide a short text summary of the update.
Only use http://skysports.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1550,https://www.slideshare.net,READ,easy,"Search for presentations on ""digital marketing trends 2023"" and list the titles and authors of the first five results.
Only use http://slideshare.net to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1551,https://www.slideshare.net,READ,easy,"Browse the ""Business"" category and extract the title of the most-viewed presentation.
Only use http://slideshare.net to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1553,https://www.slideshare.net,READ,easy,"Identify three presentations on ""sustainable energy"" sorted by popularity and list their titles.
Only use http://slideshare.net to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1555,https://www.smithsonianmag.com,READ,hard,"Browse the History category and record the title and publication date of the most popular article (based on visible engagement or share counts).
Only use http://smithsonianmag.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1566,https://www.sofascore.com,READ,hard,"Explore the heatmap visualization on a live football game page and specify the zone where the highest concentration of shots occurred.
Only use http://sofascore.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1573,https://www.sportskeeda.com,CREATE,easy,"Log in to your Sportskeeda account and post a comment on the latest ""UEFA Champions League"" article sharing your opinion on the match outcome.
Only use http://sportskeeda.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1586,https://www.sportskeeda.com,UPDATE,easy,"Access your account settings on Sportskeeda and update your bio to better reflect your interests in both traditional sports and esports.
Only use http://sportskeeda.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1591,https://open.spotify.com,CREATE,easy,"Create a podcast playlist by starting a new list and adding one episode from a podcast in the ""Tech Trends"" category.
Only use http://spotify.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1601,https://open.spotify.com,DELETE,easy,"Create a temporary playlist titled ""Test Playlist,"" add two tracks, then delete the playlist and confirm its removal from your library.
Only use http://spotify.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1605,https://open.spotify.com,FILE_MANIPULATION,hard,"Login and find out how to request extended streaming data, and follow the steps to request this data. 
Only use http://spotify.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1609,https://open.spotify.com,READ,easy,"Browse the Spotify home page and list the names of the top 5 trending playlists currently featured.
Only use http://spotify.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1625,https://www.springer.com/us,READ,hard,"Find the ""Philosophy"" articles page and summarize the abstract of the most recent article posted.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1635,https://stackexchange.com,CREATE,easy,"Log in, navigate to the Data Science community, and post an answer on a question about ""feature engineering techniques"" including at least two bullet points.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1640,https://stackexchange.com,CREATE,hard,"Post an answer in the Super User community to a question regarding ""SSD vs HDD performance"" and include relevant benchmark numbers.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1642,https://stackexchange.com,CREATE,easy,"Log in and post a new question in the Academia community titled ""How to balance research and teaching responsibilities?"" with contextual examples from your experience.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1644,https://stackexchange.com,CREATE,hard,"Using the Markdown editor, log in and create a comprehensive guide titled ""How to use StackExchange effectively"" on the Meta site.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1658,https://stackexchange.com,DELETE,easy,"In the Super User community, post a temporary answer labeled ""Test answer for deletion"" to an existing question and then delete it, ensuring it no longer appears in your contributions.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1661,https://stackexchange.com,READ,easy,"Visit the Meta site of StackExchange and list the titles of the 3 most recent community discussion topics.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1662,https://stackexchange.com,READ,easy,"Use the main search bar to find questions tagged with ""python"" in the Stack Overflow community and output the titles of the first 5 results.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1669,https://stackexchange.com,UPDATE,easy,"Log in and post a question in the Cross Validated community titled ""Statistical Significance in A/B Testing."" Then update the title of this question to ""Understanding Statistical Significance in A/B Testing.""
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1671,https://stackexchange.com,UPDATE,easy,"Log in to the Web Applications community and answer a question ""increasing website engagement."" Then update your answer with additional examples and an emoji.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1676,https://stackoverflow.com/questions,CREATE,hard,"Provide an answer to a question regarding best practices for REST API development in Ruby on Rails, including a sample code implementation.
Only use http://stackoverflow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1690,https://stackoverflow.com/questions,DELETE,easy,"Log in, post a question about Node.js with the tag ""node"" and then go back to delete the tag from your posted question on Node.js, ensuring that the removal is confirmed.
Only use http://stackoverflow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1692,https://stackoverflow.com/questions,READ,easy,"Browse through the ""Help Center"" to locate the page on editing posts and list the top three tips mentioned.
Only use http://stackoverflow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1698,https://stackoverflow.com/questions,UPDATE,hard,"Log in to your account, and post a question regarding web security, then update the tags on your question about web security to also include ""sql-injection""
Only use http://stackoverflow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1704,https://stardewvalleywiki.com/Stardew_Valley_Wiki,READ,easy,"Analyze which villagers have birthdays in Summer using the calendar data
Only use http://stardewvalleywiki.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1705,https://stardewvalleywiki.com/Stardew_Valley_Wiki,READ,easy,"Find and list all the gifts that Sebastian ""loves"" according to his gift preferences page.
Only use http://stardewvalleywiki.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1713,https://www.statista.com,READ,easy,"Filter the available reports by the sports industry and list the titles of the first three annual reports presented.
Only use http://statista.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1723,https://store.steampowered.com,READ,hard,"Go to the Top Sellers section and list all games currently discounted at more than 50%.
Only use http://steampowered.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1729,https://www.studocu.com,CREATE,easy,"Create a new account and then create a course name of  ""Introduction to Economics."" Ensure that a confirmation message appears.
Only use http://studocu.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
